objId,type,node_name,fanin_count,fanin0_name,fanin1_name,fanout,arrival,required,slack,level,area,gate_name,criticality,opt_potential,fanin0_objId,fanin1_objId
25,NODE,n25,1,pi03,,189,1.000000,1.000000,0.000000,1,1.00,INV_X1,1.000000,0.000000,4,-1
26,NODE,n26,2,n25,pi11,3,2.000000,4.000000,2.000000,2,1.00,NAND2_X1,0.909091,2.000000,25,12
27,NODE,n27,1,pi11,,100,1.000000,1.000000,0.000000,1,1.00,INV_X1,1.000000,0.000000,12,-1
28,NODE,n28,2,pi03,n27,2,2.000000,4.000000,2.000000,2,1.00,NAND2_X1,0.909091,2.000000,4,27
29,NODE,n29,2,n26,n28,3,3.000000,5.000000,2.000000,3,1.00,NAND2_X1,0.909091,2.000000,26,28
30,NODE,n30,2,pi06,pi14,2,1.000000,4.000000,3.000000,1,1.00,NAND2_X1,0.863636,3.000000,7,15
31,NODE,n31,1,pi06,,74,1.000000,4.000000,3.000000,1,1.00,INV_X1,0.863636,3.000000,7,-1
32,NODE,n32,1,pi14,,48,1.000000,2.000000,1.000000,1,1.00,INV_X1,0.954545,1.000000,15,-1
33,NODE,n33,2,n31,n32,2,2.000000,6.000000,4.000000,2,1.00,NAND2_X1,0.818182,4.000000,31,32
34,NODE,n34,2,n30,n33,11,3.000000,18.000000,15.000000,3,1.00,NAND2_X1,0.318182,15.000000,30,33
35,NODE,n35,2,pi05,pi13,2,1.000000,5.000000,4.000000,1,1.00,NAND2_X1,0.818182,4.000000,6,14
36,NODE,n36,1,pi05,,148,1.000000,3.000000,2.000000,1,1.00,INV_X1,0.909091,2.000000,6,-1
37,NODE,n37,1,pi13,,78,1.000000,2.000000,1.000000,1,1.00,INV_X1,0.954545,1.000000,14,-1
38,NODE,n38,2,n36,n37,2,2.000000,5.000000,3.000000,2,1.00,NAND2_X1,0.863636,3.000000,36,37
39,NODE,n39,2,n35,n38,21,3.000000,6.000000,3.000000,3,1.00,NAND2_X1,0.863636,3.000000,35,38
40,NODE,n40,1,pi00,,131,1.000000,2.000000,1.000000,1,1.00,INV_X1,0.954545,1.000000,1,-1
41,NODE,n41,1,pi10,,104,1.000000,1.000000,0.000000,1,1.00,INV_X1,1.000000,0.000000,11,-1
42,NODE,n42,1,pi04,,177,1.000000,2.000000,1.000000,1,1.00,INV_X1,0.954545,1.000000,5,-1
43,NODE,n43,2,n42,pi08,3,2.000000,8.000000,6.000000,2,1.00,NAND2_X1,0.727273,6.000000,42,9
44,NODE,n44,1,n43,,5,3.000000,9.000000,6.000000,3,1.00,INV_X1,0.727273,6.000000,43,-1
45,NODE,n45,2,pi02,n44,1,4.000000,19.000000,15.000000,4,1.00,NAND2_X1,0.318182,15.000000,3,44
46,NODE,n46,1,pi02,,153,1.000000,3.000000,2.000000,1,1.00,INV_X1,0.909091,2.000000,3,-1
47,NODE,n47,1,pi08,,105,1.000000,1.000000,0.000000,1,1.00,INV_X1,1.000000,0.000000,9,-1
48,NODE,n48,2,pi04,n47,2,2.000000,4.000000,2.000000,2,1.00,NAND2_X1,0.909091,2.000000,5,47
49,NODE,n49,1,n48,,4,3.000000,5.000000,2.000000,3,1.00,INV_X1,0.909091,2.000000,48,-1
50,NODE,n50,2,n46,n49,2,4.000000,6.000000,2.000000,4,1.00,NAND2_X1,0.909091,2.000000,46,49
51,NODE,n51,2,n45,n50,1,5.000000,20.000000,15.000000,5,1.00,NAND2_X1,0.318182,15.000000,45,50
52,NODE,n52,2,pi12,n51,1,6.000000,21.000000,15.000000,6,1.00,AND2_X1,0.318182,15.000000,13,51
53,NODE,n53,2,n41,n52,1,7.000000,22.000000,15.000000,7,1.00,AND2_X1,0.318182,15.000000,41,52
54,NODE,n54,2,n40,n53,1,8.000000,23.000000,15.000000,8,1.00,NAND2_X1,0.318182,15.000000,40,53
55,NODE,n55,2,n46,pi04,2,2.000000,4.000000,2.000000,2,1.00,NAND2_X1,0.909091,2.000000,46,5
56,NODE,n56,1,n55,,10,3.000000,5.000000,2.000000,3,1.00,INV_X1,0.909091,2.000000,55,-1
57,NODE,n57,2,pi00,n56,3,4.000000,12.000000,8.000000,4,1.00,AND2_X1,0.636364,8.000000,1,56
58,NODE,n58,1,pi12,,121,1.000000,1.000000,0.000000,1,1.00,INV_X1,1.000000,0.000000,13,-1
59,NODE,n59,2,pi10,n58,2,2.000000,3.000000,1.000000,2,1.00,NAND2_X1,0.954545,1.000000,11,58
60,NODE,n60,1,n59,,17,3.000000,6.000000,3.000000,3,1.00,INV_X1,0.863636,3.000000,59,-1
61,NODE,n61,2,n47,n60,2,4.000000,7.000000,3.000000,4,1.00,AND2_X1,0.863636,3.000000,47,60
62,NODE,n62,2,n57,n61,1,5.000000,23.000000,18.000000,5,1.00,NAND2_X1,0.181818,18.000000,57,61
63,NODE,n63,2,n54,n62,1,9.000000,24.000000,15.000000,9,1.00,NAND2_X1,0.318182,15.000000,54,62
64,NODE,n64,2,n39,n63,1,10.000000,25.000000,15.000000,10,1.00,NAND2_X1,0.318182,15.000000,39,63
65,NODE,n65,2,pi02,pi08,4,1.000000,5.000000,4.000000,1,1.00,NAND2_X1,0.818182,4.000000,3,9
66,NODE,n66,2,n46,n47,3,2.000000,6.000000,4.000000,2,1.00,NAND2_X1,0.818182,4.000000,46,47
